UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Radiation
1475158222,9/29/2016 12:00:00 AM,04:10:22,46,30.39,45,187.66,6.75,06:13:00,18:13:00,1.21
1475157918,9/29/2016 12:00:00 AM,04:05:18,46,30.39,45,173.01,5.62,06:13:00,18:13:00,1.17
1475157620,9/29/2016 12:00:00 AM,04:00:20,46,30.39,45,178.75,5.62,06:13:00,18:13:00,1.18
1475157320,9/29/2016 12:00:00 AM,03:55:20,46,30.39,47,171.85,6.75,06:13:00,18:13:00,1.19
1475157026,9/29/2016 12:00:00 AM,03:50:26,46,30.39,47,189.46,6.75,06:13:00,18:13:00,1.18
1475156722,9/29/2016 12:00:00 AM,03:45:22,46,30.39,48,169.78,5.62,06:13:00,18:13:00,1.2
1475156426,9/29/2016 12:00:00 AM,03:40:26,46,30.39,50,183.99,6.75,06:13:00,18:13:00,1.22
1475156122,9/29/2016 12:00:00 AM,03:35:22,46,30.39,52,173.17,5.62,06:13:00,18:13:00,1.21
1475155819,9/29/2016 12:00:00 AM,03:30:19,46,30.38,55,186.34,7.87,06:13:00,18:13:00,1.22
1475155523,9/29/2016 12:00:00 AM,03:25:23,46,30.38,56,159.97,6.75,06:13:00,18:13:00,1.21
1475155223,9/29/2016 12:00:00 AM,03:20:23,47,30.38,57,170.61,4.5,06:13:00,18:13:00,1.18
1475154922,9/29/2016 12:00:00 AM,03:15:22,47,30.39,58,171.98,3.37,06:13:00,18:13:00,1.24
1475154624,9/29/2016 12:00:00 AM,03:10:24,47,30.38,58,177.67,6.75,06:13:00,18:13:00,1.22
1475154319,9/29/2016 12:00:00 AM,03:05:19,47,30.39,58,165.64,5.62,06:13:00,18:13:00,1.24
1475154019,9/29/2016 12:00:00 AM,03:00:19,47,30.38,58,181.39,4.5,06:13:00,18:13:00,1.26
1475153725,9/29/2016 12:00:00 AM,02:55:25,47,30.38,58,156.71,3.37,06:13:00,18:13:00,1.18
1475153425,9/29/2016 12:00:00 AM,02:50:25,47,30.39,58,156.31,7.87,06:13:00,18:13:00,1.24
1475153123,9/29/2016 12:00:00 AM,02:45:23,47,30.39,59,168.46,4.5,06:13:00,18:13:00,1.19
1475152823,9/29/2016 12:00:00 AM,02:40:23,47,30.39,59,172.8,5.62,06:13:00,18:13:00,1.2
1475152522,9/29/2016 12:00:00 AM,02:35:22,47,30.39,60,158.68,5.62,06:13:00,18:13:00,1.24
1475152225,9/29/2016 12:00:00 AM,02:30:25,47,30.39,60,167.47,6.75,06:13:00,18:13:00,1.23
1475151921,9/29/2016 12:00:00 AM,02:25:21,47,30.39,60,165.89,5.62,06:13:00,18:13:00,1.25
1475151621,9/29/2016 12:00:00 AM,02:20:21,47,30.39,62,163.06,5.62,06:13:00,18:13:00,1.23
1475151323,9/29/2016 12:00:00 AM,02:15:23,47,30.39,64,154.2,2.25,06:13:00,18:13:00,1.2
1475151020,9/29/2016 12:00:00 AM,02:10:20,47,30.39,64,190.87,6.75,06:13:00,18:13:00,1.24
1475150724,9/29/2016 12:00:00 AM,02:05:24,47,30.39,66,168.77,4.5,06:13:00,18:13:00,1.24
1475150430,9/29/2016 12:00:00 AM,02:00:30,47,30.4,65,183.32,5.62,06:13:00,18:13:00,1.23
1475150124,9/29/2016 12:00:00 AM,01:55:24,47,30.4,68,170.4,4.5,06:13:00,18:13:00,1.2
1475149823,9/29/2016 12:00:00 AM,01:50:23,48,30.4,70,186.06,5.62,06:13:00,18:13:00,1.21
1475149524,9/29/2016 12:00:00 AM,01:45:24,48,30.4,69,152.34,5.62,06:13:00,18:13:00,1.22
1475149218,9/29/2016 12:00:00 AM,01:40:18,48,30.4,71,171.74,5.62,06:13:00,18:13:00,1.25
1475148921,9/29/2016 12:00:00 AM,01:35:21,48,30.4,73,164.9,6.75,06:13:00,18:13:00,1.18
1475148621,9/29/2016 12:00:00 AM,01:30:21,48,30.4,76,193.66,5.62,06:13:00,18:13:00,1.22
1475148320,9/29/2016 12:00:00 AM,01:25:20,48,30.4,76,183.44,5.62,06:13:00,18:13:00,1.21
1475148023,9/29/2016 12:00:00 AM,01:20:23,48,30.4,77,169.53,5.62,06:13:00,18:13:00,1.25
1475147720,9/29/2016 12:00:00 AM,01:15:20,48,30.41,77,170.89,5.62,06:13:00,18:13:00,1.23
1475147426,9/29/2016 12:00:00 AM,01:10:26,48,30.41,77,180.16,5.62,06:13:00,18:13:00,1.23
1475147119,9/29/2016 12:00:00 AM,01:05:19,48,30.41,78,159.54,5.62,06:13:00,18:13:00,1.22
1475146824,9/29/2016 12:00:00 AM,01:00:24,48,30.41,78,160.62,5.62,06:13:00,18:13:00,1.23
1475146525,9/29/2016 12:00:00 AM,00:55:25,48,30.41,78,179.43,5.62,06:13:00,18:13:00,1.23
1475146229,9/29/2016 12:00:00 AM,00:50:29,48,30.41,78,177.17,5.62,06:13:00,18:13:00,1.19
1475145924,9/29/2016 12:00:00 AM,00:45:24,48,30.41,78,176.09,3.37,06:13:00,18:13:00,1.22
1475145619,9/29/2016 12:00:00 AM,00:40:19,48,30.41,78,170.4,6.75,06:13:00,18:13:00,1.22
1475145321,9/29/2016 12:00:00 AM,00:35:21,49,30.41,78,181.25,4.5,06:13:00,18:13:00,1.22
1475145022,9/29/2016 12:00:00 AM,00:30:22,49,30.41,77,183.79,7.87,06:13:00,18:13:00,1.22
1475144724,9/29/2016 12:00:00 AM,00:25:24,49,30.41,78,166.36,4.5,06:13:00,18:13:00,1.22
1475144425,9/29/2016 12:00:00 AM,00:20:25,49,30.42,77,168.56,5.62,06:13:00,18:13:00,1.23
1475143823,9/29/2016 12:00:00 AM,00:10:23,50,30.42,75,162.03,5.62,06:13:00,18:13:00,1.21
1475143520,9/29/2016 12:00:00 AM,00:05:20,50,30.42,75,121.92,2.25,06:13:00,18:13:00,1.22
1475143231,9/29/2016 12:00:00 AM,00:00:31,49,30.42,75,148.94,6.75,06:13:00,18:13:00,1.21
1475142921,9/28/2016 12:00:00 AM,23:55:21,50,30.42,75,167.24,5.62,06:13:00,18:14:00,1.24
1475142624,9/28/2016 12:00:00 AM,23:50:24,50,30.42,74,169.78,5.62,06:13:00,18:14:00,1.23
1475142331,9/28/2016 12:00:00 AM,23:45:31,50,30.42,74,183.28,4.5,06:13:00,18:14:00,1.22
1475142021,9/28/2016 12:00:00 AM,23:40:21,50,30.42,74,159.15,6.75,06:13:00,18:14:00,1.21
1475141721,9/28/2016 12:00:00 AM,23:35:21,50,30.42,73,176.24,4.5,06:13:00,18:14:00,1.24
1475141424,9/28/2016 12:00:00 AM,23:30:24,50,30.42,74,158.44,6.75,06:13:00,18:14:00,1.23
1475141121,9/28/2016 12:00:00 AM,23:25:21,50,30.42,75,161.04,7.87,06:13:00,18:14:00,1.23
1475140823,9/28/2016 12:00:00 AM,23:20:23,50,30.43,75,145.97,6.75,06:13:00,18:14:00,1.24
1475140520,9/28/2016 12:00:00 AM,23:15:20,50,30.43,77,168.62,7.87,06:13:00,18:14:00,1.19
1475140223,9/28/2016 12:00:00 AM,23:10:23,50,30.43,79,160.36,5.62,06:13:00,18:14:00,1.22
1475139921,9/28/2016 12:00:00 AM,23:05:21,50,30.43,79,149.44,4.5,06:13:00,18:14:00,1.22
1475139625,9/28/2016 12:00:00 AM,23:00:25,50,30.43,81,147.81,9,06:13:00,18:14:00,1.23
1475139320,9/28/2016 12:00:00 AM,22:55:20,51,30.43,82,161.97,5.62,06:13:00,18:14:00,1.2
1475139024,9/28/2016 12:00:00 AM,22:50:24,51,30.43,84,169.04,6.75,06:13:00,18:14:00,1.22
1475138722,9/28/2016 12:00:00 AM,22:45:22,51,30.43,86,167.45,5.62,06:13:00,18:14:00,1.2
1475138419,9/28/2016 12:00:00 AM,22:40:19,50,30.43,88,163.91,6.75,06:13:00,18:14:00,1.23
1475138123,9/28/2016 12:00:00 AM,22:35:23,50,30.43,89,142.26,10.12,06:13:00,18:14:00,1.22
1475137825,9/28/2016 12:00:00 AM,22:30:25,50,30.43,89,161.97,12.37,06:13:00,18:14:00,1.23
1475137527,9/28/2016 12:00:00 AM,22:25:27,51,30.43,87,159.7,9,06:13:00,18:14:00,1.23
1475137221,9/28/2016 12:00:00 AM,22:20:21,51,30.44,85,78.09,5.62,06:13:00,18:14:00,1.22
1475136920,9/28/2016 12:00:00 AM,22:15:20,51,30.43,77,88.77,4.5,06:13:00,18:14:00,1.23
1475136625,9/28/2016 12:00:00 AM,22:10:25,51,30.43,75,130.36,4.5,06:13:00,18:14:00,1.21
1475136321,9/28/2016 12:00:00 AM,22:05:21,51,30.43,75,162.76,4.5,06:13:00,18:14:00,1.21
1475136020,9/28/2016 12:00:00 AM,22:00:20,51,30.43,73,146.94,7.87,06:13:00,18:14:00,1.2
1475135720,9/28/2016 12:00:00 AM,21:55:20,51,30.43,71,116.25,3.37,06:13:00,18:14:00,1.2
1475135428,9/28/2016 12:00:00 AM,21:50:28,51,30.43,71,144.4,3.37,06:13:00,18:14:00,1.21
1475135122,9/28/2016 12:00:00 AM,21:45:22,51,30.43,68,148.71,7.87,06:13:00,18:14:00,1.22
1475134821,9/28/2016 12:00:00 AM,21:40:21,51,30.43,66,153.22,5.62,06:13:00,18:14:00,1.21
1475134524,9/28/2016 12:00:00 AM,21:35:24,51,30.43,67,179.54,5.62,06:13:00,18:14:00,1.24
1475134230,9/28/2016 12:00:00 AM,21:30:30,51,30.43,69,180.65,2.25,06:13:00,18:14:00,1.2
1475133921,9/28/2016 12:00:00 AM,21:25:21,51,30.43,72,157.82,3.37,06:13:00,18:14:00,1.22
1475133623,9/28/2016 12:00:00 AM,21:20:23,51,30.44,67,135.43,5.62,06:13:00,18:14:00,1.21
1475133328,9/28/2016 12:00:00 AM,21:15:28,51,30.43,67,100.03,2.25,06:13:00,18:14:00,1.25
1475133020,9/28/2016 12:00:00 AM,21:10:20,51,30.43,68,112.05,6.75,06:13:00,18:14:00,1.25
1475132720,9/28/2016 12:00:00 AM,21:05:20,51,30.43,70,151.33,9,06:13:00,18:14:00,1.23
1475132426,9/28/2016 12:00:00 AM,21:00:26,51,30.43,75,138.72,6.75,06:13:00,18:14:00,1.23
1475132118,9/28/2016 12:00:00 AM,20:55:18,51,30.43,73,159.9,7.87,06:13:00,18:14:00,1.23
1475131821,9/28/2016 12:00:00 AM,20:50:21,52,30.43,68,105.34,4.5,06:13:00,18:14:00,1.18
1475131520,9/28/2016 12:00:00 AM,20:45:20,52,30.43,67,127.43,5.62,06:13:00,18:14:00,1.24
1475131219,9/28/2016 12:00:00 AM,20:40:19,52,30.43,67,120.88,7.87,06:13:00,18:14:00,1.23
1475130918,9/28/2016 12:00:00 AM,20:35:18,52,30.43,65,88.97,2.25,06:13:00,18:14:00,1.2
1475130622,9/28/2016 12:00:00 AM,20:30:22,52,30.42,65,111.28,4.5,06:13:00,18:14:00,1.23
1475130324,9/28/2016 12:00:00 AM,20:25:24,52,30.42,66,140.23,5.62,06:13:00,18:14:00,1.23
1475130029,9/28/2016 12:00:00 AM,20:20:29,52,30.42,65,160.04,6.75,06:13:00,18:14:00,1.23
1475129724,9/28/2016 12:00:00 AM,20:15:24,52,30.42,66,139.86,10.12,06:13:00,18:14:00,1.23
1475129419,9/28/2016 12:00:00 AM,20:10:19,52,30.41,67,122.69,6.75,06:13:00,18:14:00,1.21
1475129122,9/28/2016 12:00:00 AM,20:05:22,52,30.41,66,152.68,1.12,06:13:00,18:14:00,1.24
1475128822,9/28/2016 12:00:00 AM,20:00:22,53,30.41,69,162.52,5.62,06:13:00,18:14:00,1.22
1475128521,9/28/2016 12:00:00 AM,19:55:21,53,30.41,68,103.2,6.75,06:13:00,18:14:00,1.22
1475128218,9/28/2016 12:00:00 AM,19:50:18,53,30.41,69,128.17,5.62,06:13:00,18:14:00,1.23
1475127924,9/28/2016 12:00:00 AM,19:45:24,53,30.41,70,96.22,6.75,06:13:00,18:14:00,1.21
1475127624,9/28/2016 12:00:00 AM,19:40:24,53,30.41,73,109.76,6.75,06:13:00,18:14:00,1.27
1475127327,9/28/2016 12:00:00 AM,19:35:27,53,30.41,70,97.28,6.75,06:13:00,18:14:00,1.24
1475127022,9/28/2016 12:00:00 AM,19:30:22,53,30.4,71,189.66,1.12,06:13:00,18:14:00,1.2
1475126722,9/28/2016 12:00:00 AM,19:25:22,53,30.4,71,119.71,4.5,06:13:00,18:14:00,1.24
1475126422,9/28/2016 12:00:00 AM,19:20:22,53,30.4,72,116.54,4.5,06:13:00,18:14:00,1.2
1475126119,9/28/2016 12:00:00 AM,19:15:19,52,30.4,77,144.9,4.5,06:13:00,18:14:00,1.25
1475125832,9/28/2016 12:00:00 AM,19:10:32,52,30.39,82,137.32,6.75,06:13:00,18:14:00,1.25
1475125522,9/28/2016 12:00:00 AM,19:05:22,52,30.39,88,73,3.37,06:13:00,18:14:00,1.2
1475125226,9/28/2016 12:00:00 AM,19:00:26,52,30.39,93,118.46,4.5,06:13:00,18:14:00,1.24
1475124919,9/28/2016 12:00:00 AM,18:55:19,53,30.39,93,89.91,1.12,06:13:00,18:14:00,1.2
1475124619,9/28/2016 12:00:00 AM,18:50:19,53,30.39,91,76.58,5.62,06:13:00,18:14:00,1.25
1475124321,9/28/2016 12:00:00 AM,18:45:21,52,30.39,93,68.07,2.25,06:13:00,18:14:00,1.23
1475124024,9/28/2016 12:00:00 AM,18:40:24,52,30.39,94,105.92,2.25,06:13:00,18:14:00,1.24
1475123718,9/28/2016 12:00:00 AM,18:35:18,52,30.39,94,128.5,4.5,06:13:00,18:14:00,1.23
1475123428,9/28/2016 12:00:00 AM,18:30:28,53,30.39,94,75.55,2.25,06:13:00,18:14:00,1.27
1475123123,9/28/2016 12:00:00 AM,18:25:23,53,30.39,93,89.11,3.37,06:13:00,18:14:00,1.43
1475122818,9/28/2016 12:00:00 AM,18:20:18,53,30.39,92,61.7,4.5,06:13:00,18:14:00,2.59
1475122520,9/28/2016 12:00:00 AM,18:15:20,54,30.39,91,15.53,4.5,06:13:00,18:14:00,4.5
1475122221,9/28/2016 12:00:00 AM,18:10:21,55,30.39,89,42.14,3.37,06:13:00,18:14:00,6.36
1475121918,9/28/2016 12:00:00 AM,18:05:18,55,30.38,86,25.85,3.37,06:13:00,18:14:00,9.83
1475121619,9/28/2016 12:00:00 AM,18:00:19,56,30.38,81,70.97,1.12,06:13:00,18:14:00,13.81
1475121323,9/28/2016 12:00:00 AM,17:55:23,56,30.38,82,71.25,1.12,06:13:00,18:14:00,24.13
1475121023,9/28/2016 12:00:00 AM,17:50:23,56,30.38,83,58.36,2.25,06:13:00,18:14:00,32.14
1475120724,9/28/2016 12:00:00 AM,17:45:24,56,30.38,82,6.05,4.5,06:13:00,18:14:00,44.93
1475120444,9/28/2016 12:00:00 AM,17:40:44,57,30.38,82,0.11,0,06:13:00,18:14:00,61
1475120123,9/28/2016 12:00:00 AM,17:35:23,57,30.38,82,6.02,1.12,06:13:00,18:14:00,82.38
1475119825,9/28/2016 12:00:00 AM,17:30:25,58,30.38,81,75.85,4.5,06:13:00,18:14:00,104.74
1475119532,9/28/2016 12:00:00 AM,17:25:32,58,30.38,75,60.74,4.5,06:13:00,18:14:00,128.94
1475119221,9/28/2016 12:00:00 AM,17:20:21,58,30.38,75,90.92,3.37,06:13:00,18:14:00,154.49
1475118921,9/28/2016 12:00:00 AM,17:15:21,57,30.38,75,84.96,7.87,06:13:00,18:14:00,181.97
1475118620,9/28/2016 12:00:00 AM,17:10:20,58,30.38,74,90.66,5.62,06:13:00,18:14:00,210.59
1475118320,9/28/2016 12:00:00 AM,17:05:20,58,30.38,79,83.12,4.5,06:13:00,18:14:00,238.19
1475118024,9/28/2016 12:00:00 AM,17:00:24,58,30.38,80,31.83,4.5,06:13:00,18:14:00,273.59
1475117724,9/28/2016 12:00:00 AM,16:55:24,58,30.38,80,73.56,4.5,06:13:00,18:14:00,297.07
1475117421,9/28/2016 12:00:00 AM,16:50:21,58,30.38,76,52.53,5.62,06:13:00,18:14:00,314.43
1475117121,9/28/2016 12:00:00 AM,16:45:21,58,30.38,77,354.71,4.5,06:13:00,18:14:00,341.61
1475116821,9/28/2016 12:00:00 AM,16:40:21,59,30.38,78,25.13,9,06:13:00,18:14:00,406.32
1475116523,9/28/2016 12:00:00 AM,16:35:23,59,30.38,73,12.59,10.12,06:13:00,18:14:00,378.69
1475116221,9/28/2016 12:00:00 AM,16:30:21,59,30.37,75,44.49,6.75,06:13:00,18:14:00,398.82
1475115925,9/28/2016 12:00:00 AM,16:25:25,59,30.37,76,27.26,5.62,06:13:00,18:14:00,417.96
1475115622,9/28/2016 12:00:00 AM,16:20:22,59,30.37,75,35.79,4.5,06:13:00,18:14:00,444.47
1475115321,9/28/2016 12:00:00 AM,16:15:21,59,30.37,71,43.49,7.87,06:13:00,18:14:00,462.34
1475115020,9/28/2016 12:00:00 AM,16:10:20,59,30.37,72,54.85,5.62,06:13:00,18:14:00,479.26
1475114719,9/28/2016 12:00:00 AM,16:05:19,60,30.37,68,38.26,5.62,06:13:00,18:14:00,502.5
1475114418,9/28/2016 12:00:00 AM,16:00:18,60,30.37,71,39.37,10.12,06:13:00,18:14:00,521.83
1475114123,9/28/2016 12:00:00 AM,15:55:23,61,30.38,60,38.24,4.5,06:13:00,18:14:00,539.84
1475113820,9/28/2016 12:00:00 AM,15:50:20,61,30.38,63,29.55,7.87,06:13:00,18:14:00,563.11
1475113519,9/28/2016 12:00:00 AM,15:45:19,61,30.37,65,99.56,2.25,06:13:00,18:14:00,580.41
1475113220,9/28/2016 12:00:00 AM,15:40:20,61,30.37,60,7.47,7.87,06:13:00,18:14:00,601.63
1475112922,9/28/2016 12:00:00 AM,15:35:22,61,30.37,62,40.57,6.75,06:13:00,18:14:00,618.37
1475112619,9/28/2016 12:00:00 AM,15:30:19,61,30.37,63,19.62,5.62,06:13:00,18:14:00,639.19
1475112325,9/28/2016 12:00:00 AM,15:25:25,61,30.37,62,57.08,6.75,06:13:00,18:14:00,657.19
1475112022,9/28/2016 12:00:00 AM,15:20:22,61,30.37,60,54.92,5.62,06:13:00,18:14:00,675.59
1475111723,9/28/2016 12:00:00 AM,15:15:23,61,30.37,68,27.95,3.37,06:13:00,18:14:00,691.73
1475111119,9/28/2016 12:00:00 AM,15:05:19,61,30.37,60,73.08,5.62,06:13:00,18:14:00,725.71
1475110827,9/28/2016 12:00:00 AM,15:00:27,62,30.37,63,37.92,5.62,06:13:00,18:14:00,738.91
1475110532,9/28/2016 12:00:00 AM,14:55:32,62,30.37,64,18.1,4.5,06:13:00,18:14:00,755.95
1475110219,9/28/2016 12:00:00 AM,14:50:19,62,30.38,60,59.21,4.5,06:13:00,18:14:00,768.89
1475109919,9/28/2016 12:00:00 AM,14:45:19,62,30.37,62,81.98,6.75,06:13:00,18:14:00,780.58
1475109624,9/28/2016 12:00:00 AM,14:40:24,62,30.37,56,12.69,4.5,06:13:00,18:14:00,798.77
1475109323,9/28/2016 12:00:00 AM,14:35:23,62,30.38,57,340.34,7.87,06:13:00,18:14:00,812.82
1475109021,9/28/2016 12:00:00 AM,14:30:21,62,30.38,59,21.61,7.87,06:13:00,18:14:00,825.33
1475108718,9/28/2016 12:00:00 AM,14:25:18,62,30.38,60,2.33,5.62,06:13:00,18:14:00,842.62
1475108419,9/28/2016 12:00:00 AM,14:20:19,63,30.38,60,28.66,11.25,06:13:00,18:14:00,851.79
1475108118,9/28/2016 12:00:00 AM,14:15:18,63,30.38,59,51.58,7.87,06:13:00,18:14:00,869.31
1475107827,9/28/2016 12:00:00 AM,14:10:27,62,30.38,58,137.12,5.62,06:13:00,18:14:00,882.14
1475107522,9/28/2016 12:00:00 AM,14:05:22,63,30.38,60,23.91,12.37,06:13:00,18:14:00,893.68
1475107220,9/28/2016 12:00:00 AM,14:00:20,63,30.38,59,49.07,11.25,06:13:00,18:14:00,904.81
1475106921,9/28/2016 12:00:00 AM,13:55:21,63,30.39,57,8.87,5.62,06:13:00,18:14:00,914.27
1475106626,9/28/2016 12:00:00 AM,13:50:26,63,30.38,61,68.21,7.87,06:13:00,18:14:00,925.33
1475106320,9/28/2016 12:00:00 AM,13:45:20,62,30.39,59,269.81,4.5,06:13:00,18:14:00,934.09
1475106021,9/28/2016 12:00:00 AM,13:40:21,63,30.39,57,36.16,6.75,06:13:00,18:14:00,943.28
1475105720,9/28/2016 12:00:00 AM,13:35:20,63,30.39,59,51.28,9,06:13:00,18:14:00,951.22
1475105422,9/28/2016 12:00:00 AM,13:30:22,63,30.39,56,96.24,9,06:13:00,18:14:00,962.51
1475105119,9/28/2016 12:00:00 AM,13:25:19,64,30.39,58,35.49,13.5,06:13:00,18:14:00,969.73
1475104823,9/28/2016 12:00:00 AM,13:20:23,64,30.39,54,15.16,6.75,06:13:00,18:14:00,979.64
1475104521,9/28/2016 12:00:00 AM,13:15:21,63,30.39,55,23.95,5.62,06:13:00,18:14:00,987.88
1475104222,9/28/2016 12:00:00 AM,13:10:22,64,30.39,55,1.28,3.37,06:13:00,18:14:00,995.36
1475103922,9/28/2016 12:00:00 AM,13:05:22,63,30.39,55,39.99,5.62,06:13:00,18:14:00,1000.69
1475103629,9/28/2016 12:00:00 AM,13:00:29,63,30.39,53,32.01,6.75,06:13:00,18:14:00,1007.72
1475103319,9/28/2016 12:00:00 AM,12:55:19,63,30.4,56,55.92,13.5,06:13:00,18:14:00,1009.68
1475103023,9/28/2016 12:00:00 AM,12:50:23,63,30.4,55,17.42,6.75,06:13:00,18:14:00,1012.96
1475102723,9/28/2016 12:00:00 AM,12:45:23,64,30.39,55,84.77,6.75,06:13:00,18:14:00,1014.42
1475102419,9/28/2016 12:00:00 AM,12:40:19,64,30.4,53,30.74,11.25,06:13:00,18:14:00,1018.59
1475102119,9/28/2016 12:00:00 AM,12:35:19,64,30.4,53,33.64,10.12,06:13:00,18:14:00,1021.35
1475101823,9/28/2016 12:00:00 AM,12:30:23,64,30.4,52,26.38,13.5,06:13:00,18:14:00,1025.7
1475101524,9/28/2016 12:00:00 AM,12:25:24,63,30.4,49,57.98,6.75,06:13:00,18:14:00,1026.5
1475101219,9/28/2016 12:00:00 AM,12:20:19,63,30.4,51,359.93,4.5,06:13:00,18:14:00,1029.3
1475100919,9/28/2016 12:00:00 AM,12:15:19,63,30.4,56,35.44,7.87,06:13:00,18:14:00,1026.44
1475100624,9/28/2016 12:00:00 AM,12:10:24,63,30.4,53,6.47,5.62,06:13:00,18:14:00,1025.65
1475100025,9/28/2016 12:00:00 AM,12:00:25,63,30.4,56,359.93,7.87,06:13:00,18:14:00,1027.27
1475099724,9/28/2016 12:00:00 AM,11:55:24,64,30.4,53,355.12,12.37,06:13:00,18:14:00,1021.34
1475099422,9/28/2016 12:00:00 AM,11:50:22,64,30.4,51,54.4,5.62,06:13:00,18:14:00,1021.43
1475099120,9/28/2016 12:00:00 AM,11:45:20,64,30.41,52,14.61,5.62,06:13:00,18:14:00,1017.75
1475098820,9/28/2016 12:00:00 AM,11:40:20,64,30.41,52,36.19,4.5,06:13:00,18:14:00,1017.9
1475098525,9/28/2016 12:00:00 AM,11:35:25,64,30.41,51,37.32,10.12,06:13:00,18:14:00,1013.63
1475098222,9/28/2016 12:00:00 AM,11:30:22,64,30.41,51,31.73,10.12,06:13:00,18:14:00,1008.62
1475097927,9/28/2016 12:00:00 AM,11:25:27,64,30.41,50,359.92,5.62,06:13:00,18:14:00,1003.03
1475097622,9/28/2016 12:00:00 AM,11:20:22,64,30.41,51,31.56,10.12,06:13:00,18:14:00,999.55
1475097323,9/28/2016 12:00:00 AM,11:15:23,64,30.42,51,31.75,7.87,06:13:00,18:14:00,990.23
1475097019,9/28/2016 12:00:00 AM,11:10:19,64,30.42,50,27.02,12.37,06:13:00,18:14:00,983.03
1475096718,9/28/2016 12:00:00 AM,11:05:18,64,30.42,51,19.9,10.12,06:13:00,18:14:00,979.47
1475096423,9/28/2016 12:00:00 AM,11:00:23,64,30.42,52,37.54,5.62,06:13:00,18:14:00,971.99
1475096118,9/28/2016 12:00:00 AM,10:55:18,64,30.42,53,0.12,5.62,06:13:00,18:14:00,963.55
1475095819,9/28/2016 12:00:00 AM,10:50:19,64,30.42,53,170.18,5.62,06:13:00,18:14:00,954.68
1475095519,9/28/2016 12:00:00 AM,10:45:19,63,30.42,52,31.49,11.25,06:13:00,18:14:00,945.02
1475095220,9/28/2016 12:00:00 AM,10:40:20,64,30.42,51,32.77,7.87,06:13:00,18:14:00,937.88
1475094919,9/28/2016 12:00:00 AM,10:35:19,64,30.42,50,30.44,7.87,06:13:00,18:14:00,927.39
1475094620,9/28/2016 12:00:00 AM,10:30:20,64,30.42,52,31.26,7.87,06:13:00,18:14:00,917.65
1475094319,9/28/2016 12:00:00 AM,10:25:19,64,30.42,50,53.87,5.62,06:13:00,18:14:00,907.2
1475094024,9/28/2016 12:00:00 AM,10:20:24,63,30.42,51,46.26,2.25,06:13:00,18:14:00,898.15
1475093722,9/28/2016 12:00:00 AM,10:15:22,63,30.42,52,9.55,4.5,06:13:00,18:14:00,883.59
1475093420,9/28/2016 12:00:00 AM,10:10:20,62,30.42,53,76.78,4.5,06:13:00,18:14:00,871.54
1475093123,9/28/2016 12:00:00 AM,10:05:23,62,30.42,52,11.51,7.87,06:13:00,18:14:00,860.3
1475092819,9/28/2016 12:00:00 AM,10:00:19,63,30.42,52,50.15,6.75,06:13:00,18:14:00,844.12
1475092522,9/28/2016 12:00:00 AM,09:55:22,62,30.42,52,139.5,4.5,06:13:00,18:14:00,831.86
1475092220,9/28/2016 12:00:00 AM,09:50:20,62,30.42,54,26.02,5.62,06:13:00,18:14:00,818.22
1475091924,9/28/2016 12:00:00 AM,09:45:24,62,30.43,54,352.03,4.5,06:13:00,18:14:00,805.71
1475091622,9/28/2016 12:00:00 AM,09:40:22,62,30.43,54,339.78,2.25,06:13:00,18:14:00,792.03
1475091322,9/28/2016 12:00:00 AM,09:35:22,62,30.42,54,61.32,5.62,06:13:00,18:14:00,776.64
1475091020,9/28/2016 12:00:00 AM,09:30:20,62,30.43,54,71.19,6.75,06:13:00,18:14:00,761.38
1475090722,9/28/2016 12:00:00 AM,09:25:22,62,30.42,54,35.49,2.25,06:13:00,18:14:00,744.78
1475090421,9/28/2016 12:00:00 AM,09:20:21,62,30.42,53,32.29,4.5,06:13:00,18:14:00,730.74
1475090123,9/28/2016 12:00:00 AM,09:15:23,62,30.42,54,64.24,6.75,06:13:00,18:14:00,713.44
1475089824,9/28/2016 12:00:00 AM,09:10:24,62,30.42,52,12.6,3.37,06:13:00,18:14:00,694.68
1475089525,9/28/2016 12:00:00 AM,09:05:25,62,30.42,54,36.2,4.5,06:13:00,18:14:00,679.66
1475089221,9/28/2016 12:00:00 AM,09:00:21,61,30.42,55,359.92,5.62,06:13:00,18:14:00,662.26
1475088923,9/28/2016 12:00:00 AM,08:55:23,61,30.42,55,33.73,9,06:13:00,18:14:00,642.27
1475088620,9/28/2016 12:00:00 AM,08:50:20,61,30.42,56,55.33,4.5,06:13:00,18:14:00,623.85
1475088323,9/28/2016 12:00:00 AM,08:45:23,61,30.42,56,72.33,5.62,06:13:00,18:14:00,605.51
1475088022,9/28/2016 12:00:00 AM,08:40:22,61,30.42,57,55.57,6.75,06:13:00,18:14:00,587.31
1475087720,9/28/2016 12:00:00 AM,08:35:20,60,30.42,57,109.91,4.5,06:13:00,18:14:00,567
1475087418,9/28/2016 12:00:00 AM,08:30:18,60,30.42,58,104.5,3.37,06:13:00,18:14:00,547.21
1475087125,9/28/2016 12:00:00 AM,08:25:25,60,30.41,59,42.17,7.87,06:13:00,18:14:00,525.23
1475086822,9/28/2016 12:00:00 AM,08:20:22,60,30.41,60,74.08,5.62,06:13:00,18:14:00,506.22
